"id","location","fault_severity","severity_type","res.size","event.size","feat.size","tot.vol"
14846,"location 893","0","severity_type 1",1,3,5,30
14855,"location 363","0","severity_type 2",1,2,5,5
14858,"location 756","1","severity_type 1",1,2,5,8
14860,"location 1007","0","severity_type 1",1,2,2,3
14861,"location 171","1","severity_type 2",1,2,4,10
14863,"location 243","0","severity_type 2",1,2,6,304
14866,"location 126","0","severity_type 2",1,2,8,38
14867,"location 1111","1","severity_type 1",1,1,1,1
14869,"location 330","0","severity_type 2",1,2,4,5
14870,"location 242","0","severity_type 2",1,2,6,257
14872,"location 978","1","severity_type 2",1,1,2,2
14877,"location 990","0","severity_type 1",1,1,2,8
14878,"location 936","1","severity_type 1",2,2,3,4
14879,"location 326","1","severity_type 2",1,2,2,4
14880,"location 923","0","severity_type 1",1,1,1,1
14884,"location 13","1","severity_type 1",2,2,2,6
14888,"location 465","0","severity_type 2",1,2,2,57
14890,"location 760","0","severity_type 1",1,1,2,9
14891,"location 541","1","severity_type 1",1,2,2,2
14892,"location 522","0","severity_type 2",1,2,2,25
14895,"location 794","1","severity_type 1",3,3,4,8
14902,"location 759","1","severity_type 1",1,1,2,2
14906,"location 760","0","severity_type 4",1,1,2,10
14908,"location 600","0","severity_type 1",1,2,3,8
14909,"location 1033","2","severity_type 1",1,1,1,2
14916,"location 998","1","severity_type 1",1,1,2,4
14921,"location 610","0","severity_type 1",1,1,2,2
14922,"location 230","0","severity_type 1",2,2,2,2
14923,"location 810","2","severity_type 2",1,1,2,52
14928,"location 931","0","severity_type 2",1,1,1,6
14931,"location 962","1","severity_type 2",1,1,2,14
14936,"location 496","0","severity_type 2",1,2,5,190
14938,"location 948","0","severity_type 1",2,2,3,5
14939,"location 845","1","severity_type 2",1,1,2,8
14940,"location 1107","1","severity_type 1",1,2,4,8
14942,"location 894","0","severity_type 1",1,4,8,263
14946,"location 839","1","severity_type 1",1,1,1,2
14947,"location 242","0","severity_type 2",1,2,6,170
14948,"location 1067","1","severity_type 1",1,1,1,2
14949,"location 1091","0","severity_type 1",1,1,1,1
14954,"location 1106","1","severity_type 1",1,1,2,31
14955,"location 292","0","severity_type 2",1,2,3,9
14958,"location 473","0","severity_type 4",1,1,1,1
14962,"location 499","0","severity_type 2",1,2,6,411
14964,"location 704","2","severity_type 2",1,1,4,35
14968,"location 149","0","severity_type 2",1,2,6,12
14970,"location 395","2","severity_type 1",2,3,8,40
14972,"location 899","0","severity_type 4",1,1,1,1
14975,"location 646","1","severity_type 1",1,1,1,1
14976,"location 963","0","severity_type 1",1,1,3,244
14979,"location 896","0","severity_type 1",1,1,2,2
14985,"location 851","1","severity_type 1",2,2,4,5
14988,"location 470","0","severity_type 2",1,2,3,9
14989,"location 469","0","severity_type 2",1,2,6,130
14992,"location 600","2","severity_type 2",1,1,2,3
14993,"location 921","2","severity_type 2",1,1,2,12
14994,"location 1029","0","severity_type 2",1,1,1,1
14995,"location 147","1","severity_type 2",1,2,2,2
14996,"location 763","2","severity_type 1",1,2,4,42
14998,"location 995","2","severity_type 2",1,1,4,66
14999,"location 157","0","severity_type 2",1,2,2,16
15001,"location 1042","2","severity_type 2",1,1,2,14
15004,"location 181","1","severity_type 2",1,1,2,2
15010,"location 600","0","severity_type 2",1,1,2,9
15011,"location 826","1","severity_type 1",1,1,2,2
15013,"location 821","0","severity_type 2",1,1,3,18
15014,"location 457","0","severity_type 2",1,2,7,45
15017,"location 1042","2","severity_type 2",1,1,2,17
15028,"location 826","1","severity_type 1",2,2,3,6
15029,"location 1055","0","severity_type 2",1,1,2,5
15031,"location 939","0","severity_type 1",1,2,2,8
15032,"location 814","0","severity_type 1",1,1,2,7
15034,"location 181","0","severity_type 1",1,3,6,6
15036,"location 895","0","severity_type 1",1,4,6,6
15037,"location 790","0","severity_type 1",1,1,2,2
15045,"location 1099","1","severity_type 1",1,1,2,7
15046,"location 546","0","severity_type 1",2,2,2,2
15047,"location 937","2","severity_type 1",1,1,8,40
15055,"location 975","0","severity_type 1",1,1,2,3
15056,"location 293","0","severity_type 2",1,2,2,2
15057,"location 1008","0","severity_type 2",1,1,2,44
15060,"location 803","1","severity_type 1",1,1,2,3
15064,"location 473","0","severity_type 2",1,2,4,7
15067,"location 995","0","severity_type 2",1,1,2,10
15068,"location 478","0","severity_type 2",1,2,4,4
15071,"location 943","1","severity_type 1",1,2,3,9
15072,"location 1019","1","severity_type 2",1,1,2,7
15082,"location 488","0","severity_type 2",1,2,4,38
15085,"location 1008","2","severity_type 2",1,1,2,46
15086,"location 867","2","severity_type 1",1,1,5,33
15089,"location 995","2","severity_type 2",1,1,3,38
15091,"location 460","1","severity_type 2",1,2,6,14
15092,"location 814","0","severity_type 1",1,1,2,15
15097,"location 837","1","severity_type 2",2,2,2,2
15099,"location 1019","0","severity_type 2",1,1,1,1
15100,"location 802","1","severity_type 1",2,3,4,4
15102,"location 1008","2","severity_type 2",1,1,3,25
15103,"location 206","0","severity_type 2",1,2,2,2
15104,"location 599","0","severity_type 2",1,1,2,4
15105,"location 691","1","severity_type 2",2,3,4,12
15107,"location 713","0","severity_type 2",1,1,1,3
15108,"location 15","0","severity_type 2",1,1,2,2
15111,"location 925","2","severity_type 1",1,1,1,1
15113,"location 946","0","severity_type 1",1,1,2,3
15116,"location 976","0","severity_type 2",1,1,2,12
15118,"location 603","1","severity_type 1",1,1,2,4
15119,"location 159","1","severity_type 2",1,1,2,2
15122,"location 1049","1","severity_type 1",1,1,2,4
15124,"location 1107","1","severity_type 2",1,1,2,5
15126,"location 468","0","severity_type 4",1,1,1,3
15134,"location 1061","0","severity_type 1",1,2,3,12
15136,"location 324","0","severity_type 2",1,2,4,4
15137,"location 149","0","severity_type 2",1,2,5,5
15140,"location 957","0","severity_type 2",2,2,1,2
15141,"location 919","1","severity_type 1",1,1,2,6
15142,"location 442","0","severity_type 2",1,2,6,14
15143,"location 124","0","severity_type 2",1,2,6,20
15144,"location 821","2","severity_type 1",1,2,6,300
15145,"location 1107","0","severity_type 2",1,1,2,27
15146,"location 806","0","severity_type 4",1,1,1,4
15147,"location 810","0","severity_type 1",1,2,3,25
15157,"location 1049","2","severity_type 1",1,1,4,191
15158,"location 1095","0","severity_type 2",1,1,1,1
15160,"location 36","1","severity_type 1",1,1,2,2
15161,"location 1095","0","severity_type 1",2,2,3,5
15162,"location 1045","1","severity_type 1",1,1,2,2
15166,"location 957","1","severity_type 1",1,1,2,4
15167,"location 244","0","severity_type 2",1,2,2,51
15176,"location 1100","2","severity_type 1",1,2,4,67
15178,"location 507","0","severity_type 2",1,2,2,2
15181,"location 73","2","severity_type 1",4,4,4,4
15185,"location 470","0","severity_type 2",1,2,4,8
15188,"location 767","0","severity_type 1",2,2,4,6
15189,"location 7","0","severity_type 1",1,1,4,33
15193,"location 964","0","severity_type 1",1,1,2,2
15194,"location 283","0","severity_type 2",1,2,2,4
15196,"location 177","0","severity_type 4",1,1,1,1
15199,"location 885","0","severity_type 1",2,2,4,4
15204,"location 1100","2","severity_type 1",1,2,4,92
15209,"location 734","0","severity_type 1",1,2,3,11
15211,"location 735","0","severity_type 2",1,1,1,2
15214,"location 919","0","severity_type 4",1,1,2,5
15215,"location 442","1","severity_type 2",1,2,6,22
15217,"location 468","0","severity_type 2",1,2,2,76
15221,"location 1120","1","severity_type 1",1,1,7,46
15223,"location 451","0","severity_type 2",1,2,2,36
15224,"location 600","2","severity_type 2",1,1,2,66
15225,"location 755","0","severity_type 1",1,1,2,2
15226,"location 130","1","severity_type 1",1,1,2,2
15232,"location 177","1","severity_type 1",1,2,5,5
15236,"location 477","0","severity_type 2",1,2,4,113
15237,"location 33","1","severity_type 5",1,1,3,3
15238,"location 373","0","severity_type 2",1,2,2,98
15239,"location 7","0","severity_type 1",1,1,2,18
15241,"location 189","1","severity_type 2",2,3,3,3
15242,"location 181","0","severity_type 2",1,2,6,16
15248,"location 7","1","severity_type 1",1,1,2,12
15249,"location 805","0","severity_type 1",1,1,4,6
15252,"location 810","0","severity_type 1",1,2,2,5
15256,"location 1052","0","severity_type 1",1,2,4,19
15260,"location 416","0","severity_type 4",1,1,1,2
15264,"location 881","1","severity_type 1",2,2,4,5
15265,"location 1097","1","severity_type 1",1,1,2,5
15267,"location 461","0","severity_type 2",1,2,2,45
15272,"location 1051","0","severity_type 1",1,1,2,2
15273,"location 704","0","severity_type 1",1,2,4,36
15274,"location 962","1","severity_type 1",1,2,4,16
15276,"location 2","1","severity_type 1",2,2,4,6
15280,"location 99","0","severity_type 1",1,3,4,4
15283,"location 950","1","severity_type 1",1,1,3,7
15284,"location 1052","2","severity_type 1",1,2,2,18
15287,"location 1015","0","severity_type 2",1,1,1,1
15292,"location 498","0","severity_type 2",1,2,10,164
15293,"location 133","1","severity_type 1",1,3,6,7
15294,"location 600","0","severity_type 1",1,2,2,25
15300,"location 93","0","severity_type 1",1,3,3,3
15303,"location 810","0","severity_type 1",1,2,4,6
15306,"location 887","0","severity_type 1",1,1,3,3
15307,"location 242","0","severity_type 2",1,2,6,324
15309,"location 211","1","severity_type 1",1,3,6,14
15310,"location 909","0","severity_type 1",2,2,3,3
15313,"location 466","0","severity_type 2",1,2,6,79
15315,"location 481","0","severity_type 2",1,2,4,104
15316,"location 613","0","severity_type 2",1,1,3,12
15320,"location 242","0","severity_type 2",1,2,2,4
15323,"location 1100","1","severity_type 2",1,1,2,10
15324,"location 823","0","severity_type 2",1,1,4,16
15325,"location 813","1","severity_type 1",1,2,2,3
15327,"location 805","0","severity_type 4",1,1,1,2
15329,"location 957","0","severity_type 1",2,2,2,5
15330,"location 782","0","severity_type 1",1,1,2,6
15331,"location 1100","2","severity_type 1",1,2,5,32
15332,"location 451","0","severity_type 2",1,2,2,8
15333,"location 205","0","severity_type 4",1,1,4,4
15334,"location 460","0","severity_type 2",1,2,6,6
15339,"location 1107","2","severity_type 1",1,2,5,188
15340,"location 709","0","severity_type 1",1,1,2,5
15342,"location 459","0","severity_type 2",1,2,8,11
15343,"location 1008","2","severity_type 2",1,1,5,60
15344,"location 173","1","severity_type 2",1,2,6,6
15345,"location 478","0","severity_type 2",1,2,4,230
15346,"location 891","0","severity_type 1",1,1,2,8
15347,"location 962","2","severity_type 2",1,1,2,22
15348,"location 471","0","severity_type 2",1,2,13,337
15350,"location 1018","0","severity_type 2",1,1,1,1
15351,"location 525","0","severity_type 1",2,3,4,22
15355,"location 27","1","severity_type 5",1,1,1,2
15359,"location 1034","2","severity_type 1",1,1,1,1
15360,"location 687","0","severity_type 1",1,1,2,4
15361,"location 485","0","severity_type 2",1,2,4,34
15365,"location 224","0","severity_type 2",1,2,4,11
15366,"location 380","0","severity_type 2",1,2,2,8
15367,"location 962","1","severity_type 2",1,1,2,29
15368,"location 1106","0","severity_type 1",1,1,2,51
15369,"location 1052","0","severity_type 2",1,1,3,15
15370,"location 1117","0","severity_type 1",1,1,1,3
15373,"location 961","1","severity_type 1",1,1,2,6
15381,"location 1008","2","severity_type 2",1,1,3,93
15383,"location 846","1","severity_type 2",1,1,2,4
15386,"location 846","2","severity_type 2",1,1,2,28
15387,"location 684","0","severity_type 2",1,1,2,32
15389,"location 181","0","severity_type 2",1,2,4,4
15390,"location 242","0","severity_type 2",1,2,6,13
15393,"location 312","0","severity_type 2",1,2,2,12
15400,"location 102","1","severity_type 2",1,1,4,4
15401,"location 133","0","severity_type 2",1,2,2,6
15406,"location 157","0","severity_type 2",1,2,2,5
15407,"location 1112","0","severity_type 1",1,1,4,24
15408,"location 506","0","severity_type 2",1,2,12,256
15410,"location 816","0","severity_type 1",4,6,8,11
15412,"location 845","1","severity_type 2",1,1,2,23
15416,"location 223","0","severity_type 1",1,3,3,3
15418,"location 895","1","severity_type 1",1,3,6,36
15419,"location 278","0","severity_type 4",1,1,1,1
15420,"location 810","2","severity_type 2",1,1,2,11
15425,"location 1033","0","severity_type 1",1,1,1,3
15426,"location 825","1","severity_type 1",1,2,2,5
15430,"location 963","0","severity_type 2",1,1,1,1
15433,"location 8","0","severity_type 2",1,1,1,1
15436,"location 893","0","severity_type 1",1,3,6,38
15438,"location 814","0","severity_type 1",1,1,2,8
15439,"location 810","2","severity_type 1",1,2,2,12
15445,"location 1048","0","severity_type 1",1,1,3,976
15446,"location 495","0","severity_type 2",1,2,2,28
15451,"location 613","0","severity_type 2",1,1,4,12
15456,"location 684","2","severity_type 1",1,2,4,160
15458,"location 92","0","severity_type 2",1,2,2,26
15461,"location 769","0","severity_type 4",1,1,1,3
15463,"location 771","0","severity_type 2",1,1,1,4
15469,"location 977","1","severity_type 5",1,1,1,1
15470,"location 1061","1","severity_type 2",1,1,2,11
15473,"location 641","0","severity_type 1",1,2,5,416
15474,"location 152","1","severity_type 2",1,1,2,2
15479,"location 893","0","severity_type 1",1,3,6,15
15482,"location 727","0","severity_type 1",1,1,2,2
15486,"location 821","0","severity_type 1",1,2,6,18
15487,"location 704","2","severity_type 1",1,2,1,2
15492,"location 1107","1","severity_type 1",1,2,4,59
15493,"location 611","0","severity_type 1",1,1,2,4
15494,"location 1","0","severity_type 1",1,2,2,3
15499,"location 995","1","severity_type 1",1,2,6,28
15503,"location 1060","0","severity_type 1",1,1,2,3
15505,"location 122","0","severity_type 2",1,2,6,14
15506,"location 686","0","severity_type 1",4,4,6,19
15511,"location 283","1","severity_type 2",1,2,2,2
15512,"location 12","0","severity_type 4",1,1,2,3
15514,"location 430","0","severity_type 2",1,2,2,11
15517,"location 1018","1","severity_type 1",1,2,4,11
15522,"location 1048","1","severity_type 1",1,1,4,665
15523,"location 445","0","severity_type 2",1,2,3,19
15532,"location 220","1","severity_type 2",1,2,4,8
15539,"location 1026","0","severity_type 2",1,1,1,1
15541,"location 962","1","severity_type 2",1,1,2,6
15544,"location 684","2","severity_type 2",1,1,2,15
15545,"location 738","0","severity_type 1",2,2,1,1
15547,"location 794","0","severity_type 1",2,2,1,1
15548,"location 765","0","severity_type 1",1,1,2,3
15551,"location 812","0","severity_type 4",1,1,2,12
15555,"location 1010","0","severity_type 2",1,1,2,11
15558,"location 618","0","severity_type 4",1,1,1,1
15562,"location 133","0","severity_type 2",1,2,3,20
15563,"location 995","2","severity_type 1",1,2,4,28
15565,"location 116","0","severity_type 2",1,2,2,17
15567,"location 924","0","severity_type 2",2,2,1,1
15572,"location 691","1","severity_type 2",2,3,4,19
15576,"location 118","0","severity_type 2",1,2,2,41
15580,"location 798","2","severity_type 2",1,1,2,35
15585,"location 122","0","severity_type 2",1,2,8,33
15589,"location 495","0","severity_type 2",1,2,2,65
15593,"location 899","1","severity_type 1",1,3,5,9
15598,"location 653","0","severity_type 1",1,2,4,19
15599,"location 609","0","severity_type 1",2,2,3,5
15604,"location 944","0","severity_type 1",1,1,2,12
15605,"location 356","0","severity_type 1",1,2,2,2
15606,"location 644","1","severity_type 1",1,2,3,3
15607,"location 326","0","severity_type 1",1,1,2,4
15613,"location 653","0","severity_type 1",1,2,4,69
15615,"location 1107","0","severity_type 1",1,2,6,37
15622,"location 1075","1","severity_type 2",1,1,2,35
15624,"location 613","1","severity_type 1",1,3,4,23
15625,"location 375","1","severity_type 2",1,2,2,9
15626,"location 1017","1","severity_type 1",1,1,2,10
15631,"location 584","0","severity_type 1",1,1,3,29
15632,"location 181","1","severity_type 2",1,2,5,5
15634,"location 471","0","severity_type 2",1,2,3,170
15637,"location 493","0","severity_type 2",1,2,2,2
15638,"location 461","0","severity_type 2",1,2,4,27
15645,"location 706","1","severity_type 1",1,1,2,4
15649,"location 622","0","severity_type 1",1,1,2,2
15650,"location 133","0","severity_type 2",1,2,3,5
15652,"location 894","0","severity_type 1",1,4,8,172
15657,"location 102","0","severity_type 2",1,2,4,4
15658,"location 478","0","severity_type 2",1,2,4,43
15659,"location 477","0","severity_type 2",1,2,5,151
15660,"location 948","1","severity_type 1",2,2,5,5
15671,"location 252","1","severity_type 2",1,2,2,2
15672,"location 1050","0","severity_type 2",1,1,2,52
